QUERY_HASH,EXECUTION_COUNT,QUERY_STRING
"f4516684c1a0528c",2,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1994-01-01'      AND o_orderdate < '1994-04-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"c074ef7db223ee78",1,"SELECT sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01'      AND l_discount BETWEEN 0.030000 - 0.01 AND 0.030000 + 0.01001 AND l_quantity < 24;"
"aa61c7c63d209daf",1,"SELECT l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'FURNITURE' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-27' AND l_shipdate > '1995-03-27'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"7b16c3f88789339",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'KENYA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'KENYA') ORDER BY value DESC;"
"d368c4dadb12944c",1,"create view revenue0 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1996-05-01'      AND l_shipdate < '1996-08-01' GROUP BY l_suppkey;"
"8368ab7c633a1ab2",1,"SELECT sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01'      AND l_discount BETWEEN 0.090000 - 0.01 AND 0.090000 + 0.01001 AND l_quantity < 25;"
"6fb3f7e54d76ceed",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-27'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"44ec7c42799e66fa",2,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'UNITED STATES'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'UNITED STATES') ORDER BY value DESC;"
"7a589f8ab18426d6",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-21'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"a6d3f28864ab737e",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%pending%accounts%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"70918466ca2b12e7",1,"SELECT l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'HOUSEHOLD' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-14' AND l_shipdate > '1995-03-14'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"6081c4fbd55e16ea",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-08'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"8d5b7952e19e73c",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue6      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue6) ORDER BY s_suppkey;"
"60b9fcce6fd0723e",1,"SELECT sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01'      AND l_discount BETWEEN 0.060000 - 0.01 AND 0.060000 + 0.01001 AND l_quantity < 25;"
"c924415412bc1fe5",1,"SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'AFRICA' AND o_orderdate >= '1994-01-01'      AND o_orderdate < '1995-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"831b52708146a2fc",1,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment       FROM part, supplier, partsupp, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND p_size = 21 AND p_type like '%NICKEL' AND       s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'ASIA' AND       ps_supplycost = (SELECT min(ps_supplycost) FROM partsupp, supplier, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND s_nationkey = n_nationkey       AND n_regionkey = r_regionkey AND r_name = 'ASIA') ORDER BY s_acctbal DESC, n_name, s_name, p_partkey LIMIT 100;"
"293f860d984d2aa6",1,"SELECT o_orderpriority, count(*) as order_count FROM orders WHERE o_orderdate >= '1993-11-01' AND    o_orderdate < '1994-02-01' AND exists (    SELECT * FROM lineitem WHERE l_orderkey = o_orderkey AND l_commitdate < l_receiptdate)    GROUP BY o_orderpriority ORDER BY o_orderpriority;"
"5730a8235428bd67",1,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'antique%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1994-01-01' AND l_shipdate < '1995-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ROMANIA' ORDER BY s_name;"
"30f9c33deb29708f",1,"SELECT o_orderpriority, count(*) as order_count FROM orders WHERE o_orderdate >= '1994-08-01' AND    o_orderdate < '1994-11-01' AND exists (    SELECT * FROM lineitem WHERE l_orderkey = o_orderkey AND l_commitdate < l_receiptdate)    GROUP BY o_orderpriority ORDER BY o_orderpriority;"
"f39f4116b27ebc04",1,"SELECT l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'BUILDING' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-25' AND l_shipdate > '1995-03-25'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"4582f099547f7754",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue4      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue4) ORDER BY s_suppkey;"
"e61e203cab97966a",1,"SELECT l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'HOUSEHOLD' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-18' AND l_shipdate > '1995-03-18'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"f6190012594cc036",1,"SELECT l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'MACHINERY' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-31' AND l_shipdate > '1995-03-31'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"1f28a146cc97b628",1,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment       FROM part, supplier, partsupp, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND p_size = 45 AND p_type like '%STEEL' AND       s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST' AND       ps_supplycost = (SELECT min(ps_supplycost) FROM partsupp, supplier, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND s_nationkey = n_nationkey       AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST') ORDER BY s_acctbal DESC, n_name, s_name, p_partkey LIMIT 100;"
"66497423f466cd35",1,"SELECT o_orderpriority, count(*) as order_count FROM orders WHERE o_orderdate >= '1993-05-01' AND    o_orderdate < '1993-08-01' AND exists (    SELECT * FROM lineitem WHERE l_orderkey = o_orderkey AND l_commitdate < l_receiptdate)    GROUP BY o_orderpriority ORDER BY o_orderpriority;"
"9f57b28f52fd20ed",1,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1993-03-01'      AND o_orderdate < '1993-06-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"32494be5b6fe6fc3",1,"SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST' AND o_orderdate >= '1997-01-01'      AND o_orderdate < '1998-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"939268245a9ddddf",1,"SELECT nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%metallic%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"b60359462a1169c5",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA') ORDER BY value DESC;"
"580bc766bcba5139",1,"SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'ASIA' AND o_orderdate >= '1995-01-01'      AND o_orderdate < '1996-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"d83cdc532da56832",1,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1993-11-01'      AND o_orderdate < '1994-02-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"cede475d1331e7a4",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#24' AND p_container = 'MED CASE' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"ba82d0c32a2d0968",1,"SELECT          supp_nation,          cust_nation,          l_year,          SUM(volume) as revenue      FROM          (SELECT              n1.n_name as supp_nation,              n2.n_name as cust_nation,              SUBSTR(l_shipdate, 1, 4) as l_year,              l_extendedprice * (1 - l_discount) as volume          FROM              supplier,              lineitem,              orders,              customer,              nation n1,              nation n2          WHERE              s_suppkey = l_suppkey AND              o_orderkey = l_orderkey AND              c_custkey = o_custkey AND              s_nationkey = n1.n_nationkey AND              c_nationkey = n2.n_nationkey AND              ((n1.n_name = 'INDONESIA' AND n2.n_name = 'SAUDI ARABIA') OR               (n1.n_name = 'SAUDI ARABIA' AND n2.n_name = 'INDONESIA')) AND              l_shipdate BETWEEN '1995-01-01' AND '1996-12-31'          ) as shipping      GROUP BY          supp_nation, cust_nation, l_year      ORDER BY          supp_nation, cust_nation, l_year;"
"409143bccde7fd31",1,"SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'EUROPE' AND o_orderdate >= '1996-01-01'      AND o_orderdate < '1997-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"1a48bd3a39e20462",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-16'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"46e8009fa6aa10d8",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ETHIOPIA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ETHIOPIA') ORDER BY value DESC;"
"8dc3fd52eb6d3c3d",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#51' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 1 AND l_quantity      <= 1 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#15' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 15 AND l_quantity <= 15 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#22' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 27 AND l_quantity <= 27 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"c285de8ddda592f2",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue8      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue8) ORDER BY s_suppkey;"
"26fa2b5482e6fcbc",1,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment       FROM part, supplier, partsupp, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND p_size = 49 AND p_type like '%TIN' AND       s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST' AND       ps_supplycost = (SELECT min(ps_supplycost) FROM partsupp, supplier, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND s_nationkey = n_nationkey       AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST') ORDER BY s_acctbal DESC, n_name, s_name, p_partkey LIMIT 100;"
"ed9ec0a400f7ec7f",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ALGERIA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'ALGERIA') ORDER BY value DESC;"
"fe56436b8c0d101",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('SHIP', 'RAIL') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1994-01-01' AND      l_receiptdate < '1995-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"85c77cc53ff9fd3f",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('FOB', 'RAIL') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1997-01-01' AND      l_receiptdate < '1998-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"6bb542c8fadf1b45",1,"create view revenue5 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1994-11-01'      AND l_shipdate < '1995-02-01' GROUP BY l_suppkey;"
"df6e2c89797dffb1",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('MAIL', 'SHIP') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1996-01-01' AND      l_receiptdate < '1997-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"e16ba5ded0a91c94",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#15' AND p_container = 'LG DRUM' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"6f6600af042e5b0",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'INDONESIA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'INDONESIA') ORDER BY value DESC;"
"ee94325d3e4bf0a8",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('REG AIR', 'TRUCK') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1997-01-01' AND      l_receiptdate < '1998-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"b9d744d428f1b8a1",1,"SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)      FROM customer, orders, lineitem WHERE o_orderkey in (SELECT l_orderkey FROM lineitem      GROUP BY l_orderkey having SUM(l_quantity) > 314) AND c_custkey = o_custkey AND o_orderkey = l_orderkey      GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate      LIMIT 100;"
"e91abaaf0361cf21",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('AIR', 'RAIL') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1996-01-01' AND      l_receiptdate < '1997-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"790b4496a058ba4e",1,"DROP VIEW revenue9;"
"40dd02fd8b65a557",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('RAIL', 'AIR') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1995-01-01' AND      l_receiptdate < '1996-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"10e5998ac1cb05cc",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%unusual%deposits%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"c64dec9688a08c55",3,"SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)      FROM customer, orders, lineitem WHERE o_orderkey in (SELECT l_orderkey FROM lineitem      GROUP BY l_orderkey having SUM(l_quantity) > 312) AND c_custkey = o_custkey AND o_orderkey = l_orderkey      GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate      LIMIT 100;"
"9eb6458e415e9749",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%special%deposits%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"4e4cb5b90ba5de03",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-08-04'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"b4a423000b41ba67",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%unusual%requests%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"20133198d3a5604f",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%pending%packages%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"5aa537e0d658225a",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-08-09'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"3cc1f8a9198cab80",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#54'      AND p_type not like 'SMALL POLISHED%' AND p_size in (10, 50, 15, 21, 49, 19, 3, 12)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"96d8fcdffa88f938",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1995-06-01' AND l_shipdate < '1995-07-01';"
