QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"8dc3fd52eb6d3c3d"|"REFERENCE"|"lineitem"|"l_shipmode"|15651|2274|899962|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|798|89|34154|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7920|798|914420|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7920|643349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|200000|7920
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|798|89|34154|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7920|798|914420|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7920|643349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|200000|7920
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"8dc3fd52eb6d3c3d"|"REFERENCE"|"lineitem"|"l_shipmode"|15651|0|389111|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|798|89|34154|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7920|798|914420|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7920|643349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|200000|7920
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"8dc3fd52eb6d3c3d"|"REFERENCE"|"lineitem"|"l_shipmode"|15651|2274|899962|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|798|89|34154|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7920|798|914420|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7920|643349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|200000|7920
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|798|89|34154|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7920|798|914420|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7920|643349|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|200000|7920
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|795|163|34573|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7999|795|859521|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7999|566449|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|835|272|35551|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|7978|835|859312|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|200000|7978|566170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"c285de8ddda592f2"|"DATA"|"lineitem"|"l_shipdate"|6001215|229039|11732890|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-09-01'"|6001215|229039
"c285de8ddda592f2"|"DATA"|"lineitem"|"l_shipdate"|6001215|229039|11732890|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-09-01'"|6001215|229039
"26fa2b5482e6fcbc"|"REFERENCE"|"part"|"p_type"|3945|816|64118|"TableScan Impl: ColumnLike p_type LIKE '%TIN'"|200000|40171
"26fa2b5482e6fcbc"|"DATA"|"part"|"p_size"|200000|3945|235101|"TableScan Impl: ColumnVsValue p_size = 49"|200000|3945
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"26fa2b5482e6fcbc"|"REFERENCE"|"part"|"p_type"|3945|816|64118|"TableScan Impl: ColumnLike p_type LIKE '%TIN'"|200000|40171
"26fa2b5482e6fcbc"|"DATA"|"part"|"p_size"|200000|3945|235101|"TableScan Impl: ColumnVsValue p_size = 49"|200000|3945
"26fa2b5482e6fcbc"|"REFERENCE"|"part"|"p_type"|3945|816|64118|"TableScan Impl: ColumnLike p_type LIKE '%TIN'"|200000|40171
"26fa2b5482e6fcbc"|"DATA"|"part"|"p_size"|200000|3945|235101|"TableScan Impl: ColumnVsValue p_size = 49"|200000|3945
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|12362|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1
"ed9ec0a400f7ec7f"|"DATA"|"nation"|"n_name"|25|1|16134|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"|25|1
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|909844|130145|5956161|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"fe56436b8c0d101"|"DATA"|"lineitem"|"l_receiptdate"|6001215|909844|15424235|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|6001215|909844
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|909844|130036|5299263|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"fe56436b8c0d101"|"DATA"|"lineitem"|"l_receiptdate"|6001215|909844|15424235|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|6001215|909844
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|909844|130145|5956161|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"fe56436b8c0d101"|"DATA"|"lineitem"|"l_receiptdate"|6001215|909844|15424235|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|6001215|909844
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|909844|130036|5299263|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"fe56436b8c0d101"|"DATA"|"lineitem"|"l_receiptdate"|6001215|909844|15424235|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|6001215|909844
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130191|6149843|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"85c77cc53ff9fd3f"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15336369|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130345|5281522|"TableScan Impl: ColumnVsValue l_shipmode = 'FOB'"|6001215|857324
"85c77cc53ff9fd3f"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15336369|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130191|6149843|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"85c77cc53ff9fd3f"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15336369|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130345|5281522|"TableScan Impl: ColumnVsValue l_shipmode = 'FOB'"|6001215|857324
"85c77cc53ff9fd3f"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15336369|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130474|6046332|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"df6e2c89797dffb1"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15542972|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130440|5291160|"TableScan Impl: ColumnVsValue l_shipmode = 'MAIL'"|6001215|857401
"df6e2c89797dffb1"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15542972|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130474|6046332|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"df6e2c89797dffb1"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15542972|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130440|5291160|"TableScan Impl: ColumnVsValue l_shipmode = 'MAIL'"|6001215|857401
"df6e2c89797dffb1"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15542972|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"e16ba5ded0a91c94"|"REFERENCE"|"part"|"p_brand"|4848|183|92825|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"e16ba5ded0a91c94"|"DATA"|"part"|"p_container"|200000|4848|302781|"TableScan Impl: ColumnVsValue p_container = 'LG DRUM'"|200000|4848
"e16ba5ded0a91c94"|"REFERENCE"|"part"|"p_brand"|4848|183|92825|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"e16ba5ded0a91c94"|"DATA"|"part"|"p_container"|200000|4848|302781|"TableScan Impl: ColumnVsValue p_container = 'LG DRUM'"|200000|4848
"e16ba5ded0a91c94"|"REFERENCE"|"part"|"p_brand"|4848|183|92825|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|200000|7999
"e16ba5ded0a91c94"|"DATA"|"part"|"p_container"|200000|4848|302781|"TableScan Impl: ColumnVsValue p_container = 'LG DRUM'"|200000|4848
"6f6600af042e5b0"|"DATA"|"nation"|"n_name"|25|1|15576|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"|25|1
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130859|5957559|"TableScan Impl: ColumnVsValue l_shipmode = 'TRUCK'"|6001215|856998
"ee94325d3e4bf0a8"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15572237|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130266|5290393|"TableScan Impl: ColumnVsValue l_shipmode = 'REG AIR'"|6001215|856868
"ee94325d3e4bf0a8"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15572237|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130859|5957559|"TableScan Impl: ColumnVsValue l_shipmode = 'TRUCK'"|6001215|856998
"ee94325d3e4bf0a8"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15572237|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|911529|130266|5290393|"TableScan Impl: ColumnVsValue l_shipmode = 'REG AIR'"|6001215|856868
"ee94325d3e4bf0a8"|"DATA"|"lineitem"|"l_receiptdate"|6001215|911529|15572237|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|6001215|911529
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130372|5932623|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"e91abaaf0361cf21"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15605484|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130695|5273839|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"e91abaaf0361cf21"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15605484|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130372|5932623|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"e91abaaf0361cf21"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15605484|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130695|5273839|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"e91abaaf0361cf21"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15605484|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|914792|130493|6107238|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"40dd02fd8b65a557"|"DATA"|"lineitem"|"l_receiptdate"|6001215|914792|15557780|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|6001215|914792
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|914792|130591|5266575|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"40dd02fd8b65a557"|"DATA"|"lineitem"|"l_receiptdate"|6001215|914792|15557780|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|6001215|914792
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|914792|130493|6107238|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"40dd02fd8b65a557"|"DATA"|"lineitem"|"l_receiptdate"|6001215|914792|15557780|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|6001215|914792
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|914792|130591|5266575|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|6001215|856484
"40dd02fd8b65a557"|"DATA"|"lineitem"|"l_receiptdate"|6001215|914792|15557780|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|6001215|914792
"10e5998ac1cb05cc"|"DATA"|"orders"|"o_comment"|1500000|1483868|204226091|"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%deposits%'"|1500000|1483868
"9eb6458e415e9749"|"DATA"|"orders"|"o_comment"|1500000|1483804|207417621|"TableScan Impl: ColumnLike o_comment NOT LIKE '%special%deposits%'"|1500000|1483804
"4e4cb5b90ba5de03"|"DATA"|"lineitem"|"l_shipdate"|6001215|5853339|38421068|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-04'"|6001215|5853339
"b4a423000b41ba67"|"DATA"|"orders"|"o_comment"|1500000|1483813|203795073|"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%requests%'"|1500000|1483813
"20133198d3a5604f"|"DATA"|"orders"|"o_comment"|1500000|1483898|195652812|"TableScan Impl: ColumnLike o_comment NOT LIKE '%pending%packages%'"|1500000|1483898
"5aa537e0d658225a"|"DATA"|"lineitem"|"l_shipdate"|6001215|5865548|38814440|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-09'"|6001215|5865548
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_size"|185649|29736|5920960|"TableScan Impl: ExpressionEvaluator (p_size) IN (10, 50, 15, 21, 49, 19, 3, 12)"|200000|31908
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|192062|153583|1795873|"TableScan Impl: ColumnVsValue p_type < 'SMALL POLISHED'"|200000|159866
"3cc1f8a9198cab80"|"DATA"|"part"|"p_brand"|200000|192062|855330|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"|200000|192062
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|192062|32066|1117601|"TableScan Impl: ColumnVsValue p_type >= 'SMALL POLISHEE'"|200000|33434
"3cc1f8a9198cab80"|"DATA"|"part"|"p_brand"|200000|192062|855330|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"|200000|192062
"3cc1f8a9198cab80"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1514744|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_size"|185649|29736|5920960|"TableScan Impl: ExpressionEvaluator (p_size) IN (10, 50, 15, 21, 49, 19, 3, 12)"|200000|31908
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|192062|153583|1795873|"TableScan Impl: ColumnVsValue p_type < 'SMALL POLISHED'"|200000|159866
"3cc1f8a9198cab80"|"DATA"|"part"|"p_brand"|200000|192062|855330|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"|200000|192062
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|192062|32066|1117601|"TableScan Impl: ColumnVsValue p_type >= 'SMALL POLISHEE'"|200000|33434
"3cc1f8a9198cab80"|"DATA"|"part"|"p_brand"|200000|192062|855330|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"|200000|192062
"96d8fcdffa88f938"|"DATA"|"lineitem"|"l_shipdate"|6001215|75292|10081109|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-06-01' AND '1995-07-01'"|6001215|75292
"4c3c6d9bd8a2091e"|"REFERENCE"|"lineitem"|"l_returnflag"|228955|114550|6356657|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"|6001215|1478870
"4c3c6d9bd8a2091e"|"DATA"|"orders"|"o_orderdate"|1500000|57138|3080544|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|1500000|57138
"4c3c6d9bd8a2091e"|"DATA"|"orders"|"o_orderdate"|1500000|57138|3080544|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|1500000|57138
