QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS|SINGLE_RUNTIME_NS|OPERATOR_POINTER
"ee94325d3e4bf0a8"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9101726|170678043|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|59986052|9101726|192388263|"0x7f08ba5d7d30"
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|9101726|1299126|73223894|"TableScan Impl: ColumnVsValue l_shipmode = 'REG AIR'"|59986052|8570280|220104308|"0x7f08ba5d7d30"
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1302320|73524651|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|59986052|8571844|219185138|"0x7f08ba5dd750"
"e91abaaf0361cf21"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9122650|171274875|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|59986052|9122650|198410991|"0x7f08ba5dd750"
"e91abaaf0361cf21"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1303656|75479353|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|59986052|8566164|217832297|"0x7f08ba5dd750"
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|9107712|1300193|74485588|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|59986052|8566164|217569187|"0x7f08ba5ddf30"
"40dd02fd8b65a557"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9107712|192716258|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|59986052|9107712|192898346|"0x7f08ba5ddf30"
"40dd02fd8b65a557"|"REFERENCE"|"lineitem"|"l_shipmode"|9107712|1302382|78128671|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|59986052|8571844|219325878|"0x7f08ba5ddf30"
"10e5998ac1cb05cc"|"DATA"|"orders"|"o_comment"|15000000|14838044|988328335|"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%deposits%'"|15000000|14838044|1116417871|"0x7f08d0951b70"
"9eb6458e415e9749"|"DATA"|"orders"|"o_comment"|15000000|14838051|995807207|"TableScan Impl: ColumnLike o_comment NOT LIKE '%special%deposits%'"|15000000|14838051|1132790061|"0x7f08d0951fd0"
"4e4cb5b90ba5de03"|"DATA"|"lineitem"|"l_shipdate"|59986052|58514505|410648923|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-04'"|59986052|58514505|435934826|"0x7f08b2fd85f0"
"b4a423000b41ba67"|"DATA"|"orders"|"o_comment"|15000000|14838692|988472078|"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%requests%'"|15000000|14838692|1122994895|"0x7f08d0952430"
"20133198d3a5604f"|"DATA"|"orders"|"o_comment"|15000000|14838814|888919134|"TableScan Impl: ColumnLike o_comment NOT LIKE '%pending%packages%'"|15000000|14838814|1005291700|"0x7f08d0954730"
"5aa537e0d658225a"|"DATA"|"lineitem"|"l_shipdate"|59986052|58635379|398701880|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-09'"|59986052|58635379|405803165|"0x7f08b2fd8430"
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_size"|1856474|296052|60882781|"TableScan Impl: ExpressionEvaluator (p_size) IN (10, 50, 15, 21, 49, 19, 3, 12)"|2000000|319005|39390480|"0x7f090a6a8bd0"
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|1920122|1537469|17808707|"TableScan Impl: ColumnVsValue p_type < 'SMALL POLISHED'"|2000000|1601215|18229528|"0x7f090a6a8bd0"
"3cc1f8a9198cab80"|"DATA"|"part"|"p_brand"|2000000|1920122|10313142|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"|2000000|1920122|8783660|"0x7f090a6a8bd0"
"3cc1f8a9198cab80"|"REFERENCE"|"part"|"p_type"|1920122|319005|10545379|"TableScan Impl: ColumnVsValue p_type >= 'SMALL POLISHEE'"|2000000|332405|7233085|"0x7f090a6a8bd0"
"3cc1f8a9198cab80"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6128754|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|6924925|"0x7f090a6a75f0"
"96d8fcdffa88f938"|"DATA"|"lineitem"|"l_shipdate"|59986052|747728|103225222|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-06-01' AND '1995-07-01'"|59986052|747728|117583969|"0x7f09053108d0"
"4c3c6d9bd8a2091e"|"DATA"|"orders"|"o_orderdate"|15000000|573635|30368018|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|15000000|573635|34109654|"0x7f08b5438a30"
"f27e19dc8c403e8f"|"DATA"|"orders"|"o_comment"|15000000|14837428|889118754|"TableScan Impl: ColumnLike o_comment NOT LIKE '%pending%requests%'"|15000000|14837428|1004880937|"0x7f08d0954e30"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_size"|8026|775|278545|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|6127007|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_container"|80260|8026|8845403|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|226357807|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_brand"|2000000|80260|5204834|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|2000000|80260|7818252|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_size"|7852|1607|273027|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|8965608|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_container"|79150|7852|8363049|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|228845433|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_brand"|2000000|79150|4974972|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"|2000000|79150|3334575|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_size"|7962|2365|276450|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|11834172|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_container"|80094|7962|8160426|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|224143766|"0x7f0903f85050"
"6cb6d54beeff1622"|"REFERENCE"|"part"|"p_brand"|2000000|80094|4995507|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|2000000|80094|3328569|"0x7f0903f85050"
"f16984c46aa94970"|"DATA"|"lineitem"|"l_shipdate"|59986052|59123858|448866484|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-01'"|59986052|59123858|409099256|"0x7f08b2fd8970"
"df58c685a959c044"|"DATA"|"lineitem"|"l_shipdate"|59986052|746899|108741778|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-04-01' AND '1994-05-01'"|59986052|746899|117023108|"0x7f08d09551b0"
"4b37ed37cf98bfac"|"DATA"|"orders"|"o_orderdate"|15000000|573544|30424453|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-05-01' AND '1993-08-01'"|15000000|573544|34210092|"0x7f08b5437530"
"c2b1ab1624cdc91c"|"DATA"|"orders"|"o_orderdate"|15000000|2275575|53677914|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|15000000|2275575|59536785|"0x7f08d0957210"
"c2b1ab1624cdc91c"|"DATA"|"region"|"r_name"|5|1|52035|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1|33037|"0x7f08b48c2130"
"7c90cd3a1b165fad"|"REFERENCE"|"part"|"p_brand"|49754|2053|740365|"TableScan Impl: ColumnVsValue p_brand = 'Brand#41'"|2000000|79918|3732137|"0x7f090a6a9d50"
"7c90cd3a1b165fad"|"DATA"|"part"|"p_container"|2000000|49754|2892452|"TableScan Impl: ColumnVsValue p_container = 'SM CASE'"|2000000|49754|3191880|"0x7f090a6a9d50"
"8f1f30dfee59c323"|"DATA"|"lineitem"|"l_shipdate"|59986052|771823|115407087|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-07-01' AND '1996-08-01'"|59986052|771823|112339881|"0x7f08d09572f0"
"dab074f4f1f6b006"|"DATA"|"lineitem"|"l_shipdate"|59986052|749974|102378273|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-04-01' AND '1997-05-01'"|59986052|749974|112005041|"0x7f0905310550"
"a23672782a2a93af"|"DATA"|"lineitem"|"l_shipdate"|59986052|773192|106950165|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-07-01' AND '1993-08-01'"|59986052|773192|117176559|"0x7f0905310fd0"
"cc8ca2d4264204b1"|"DATA"|"lineitem"|"l_shipdate"|59986052|2293400|123348058|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-05-01' AND '1996-08-01'"|59986052|2293400|133635986|"0x7f0905312bd0"
"21810eadacd14054"|"DATA"|"part"|"p_name"|2000000|108402|111070365|"TableScan Impl: ColumnLike p_name LIKE '%dark%'"|2000000|108402|123927010|"0x7f08b8804e50"
"9ba244c4795319f2"|"DATA"|"lineitem"|"l_shipdate"|59986052|2247222|120308582|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1993-04-01'"|59986052|2247222|136246889|"0x7f0905313c70"
"909500ae2ee65d1f"|"DATA"|"orders"|"o_orderdate"|15000000|573851|31494281|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-03-01' AND '1995-06-01'"|15000000|573851|34780103|"0x7f08b4398d70"
"129f61e2f3ecf0ef"|"DATA"|"lineitem"|"l_shipdate"|59986052|2292672|120944247|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-03-01' AND '1994-06-01'"|59986052|2292672|133754375|"0x7f0905314b50"
"dbd83f57b52f1255"|"REFERENCE"|"part"|"p_type"|39989|7941|1163350|"TableScan Impl: ColumnLike p_type LIKE '%NICKEL'"|2000000|400819|12036935|"0x7f08b48c00d0"
"dbd83f57b52f1255"|"DATA"|"part"|"p_size"|2000000|39989|2921438|"TableScan Impl: ColumnVsValue p_size = 46"|2000000|39989|3016708|"0x7f08b48c00d0"
"dbd83f57b52f1255"|"DATA"|"region"|"r_name"|5|1|42187|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1|16344|"0x7f08b48bcfd0"
"a6887314ba57e85c"|"REFERENCE"|"part"|"p_size"|1855779|297325|61238436|"TableScan Impl: ExpressionEvaluator (p_size) IN (20, 30, 26, 35, 7, 14, 29, 10)"|2000000|320318|38878162|"0x7f02de6b4f70"
"a6887314ba57e85c"|"REFERENCE"|"part"|"p_type"|1919985|1281047|19061880|"TableScan Impl: ColumnVsValue p_type < 'SMALL ANODIZED'"|2000000|1334607|14259845|"0x7f02de6b4f70"
"a6887314ba57e85c"|"DATA"|"part"|"p_brand"|2000000|1919985|11727029|"TableScan Impl: ColumnVsValue p_brand != 'Brand#31'"|2000000|1919985|9640946|"0x7f02de6b4f70"
"a6887314ba57e85c"|"REFERENCE"|"part"|"p_type"|1919985|574732|14979116|"TableScan Impl: ColumnVsValue p_type >= 'SMALL ANODIZEE'"|2000000|598615|10950065|"0x7f02de6b4f70"
"a6887314ba57e85c"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6428602|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|6911376|"0x7f02de6b5e50"
"522ef8893e703a3a"|"REFERENCE"|"lineitem"|"l_quantity"|1655688|759791|37503248|"TableScan Impl: ColumnVsValue l_quantity < 24"|59986052|27590886|408341150|"0x7f08b468e190"
"522ef8893e703a3a"|"REFERENCE"|"lineitem"|"l_discount"|9099165|1655688|76343485|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.02 AND 0.04001"|59986052|10907771|262012169|"0x7f08b468e190"
"522ef8893e703a3a"|"DATA"|"lineitem"|"l_shipdate"|59986052|9099165|175171289|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|59986052|9099165|195107567|"0x7f08b468e190"
"239bb106372cd9ad"|"DATA"|"lineitem"|"l_shipdate"|59986052|774428|104746812|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-05-01' AND '1993-06-01'"|59986052|774428|112362581|"0x7f0905310c50"
"a44a3d6989b5b76a"|"DATA"|"orders"|"o_comment"|15000000|14837583|1003465094|"TableScan Impl: ColumnLike o_comment NOT LIKE '%special%requests%'"|15000000|14837583|1046820926|"0x7f08ba5ddc90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_size"|7904|794|294889|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|5296472|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_container"|79721|7904|9196658|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|197989402|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_brand"|2000000|79721|5239408|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|2000000|79721|3218771|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_size"|8047|1646|270932|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7715579|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_container"|80106|8047|8375901|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|197993453|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_brand"|2000000|80106|5010104|"TableScan Impl: ColumnVsValue p_brand = 'Brand#53'"|2000000|80106|2880438|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_size"|7979|2453|281548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|13097962|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_container"|79918|7979|8189482|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|192540807|"0x7f0903f85c90"
"ab8e3343baeab48e"|"REFERENCE"|"part"|"p_brand"|2000000|79918|4956533|"TableScan Impl: ColumnVsValue p_brand = 'Brand#55'"|2000000|79918|2893010|"0x7f0903f85c90"
"33d198b26945d669"|"DATA"|"lineitem"|"l_shipdate"|59986052|2222921|119989736|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-02-01' AND '1995-05-01'"|59986052|2222921|120998937|"0x7f0905315a30"
"554a5f5419b5d610"|"REFERENCE"|"lineitem"|"l_quantity"|2489168|1193025|46988928|"TableScan Impl: ColumnVsValue l_quantity < 25"|59986052|28790893|365263233|"0x7f08b468dc50"
"554a5f5419b5d610"|"REFERENCE"|"lineitem"|"l_discount"|9123688|2489168|103713514|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.05 AND 0.07001"|59986052|16361562|308665348|"0x7f08b468dc50"
"554a5f5419b5d610"|"DATA"|"lineitem"|"l_shipdate"|59986052|9123688|199113150|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|59986052|9123688|170479681|"0x7f08b468dc50"
"de539b0082efe7f2"|"REFERENCE"|"part"|"p_type"|39997|7961|1351445|"TableScan Impl: ColumnLike p_type LIKE '%STEEL'"|2000000|399621|10755265|"0x7f08b48bddd0"
"de539b0082efe7f2"|"DATA"|"part"|"p_size"|2000000|39997|2611462|"TableScan Impl: ColumnVsValue p_size = 20"|2000000|39997|2597773|"0x7f08b48bddd0"
"de539b0082efe7f2"|"DATA"|"region"|"r_name"|5|1|41419|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1|15016|"0x7f08b48bdc10"
"f048d2943c79146a"|"REFERENCE"|"part"|"p_brand"|50168|2001|766627|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|2000000|80015|3288477|"0x7f090a6aadf0"
"f048d2943c79146a"|"DATA"|"part"|"p_container"|2000000|50168|2863186|"TableScan Impl: ColumnVsValue p_container = 'LG PACK'"|2000000|50168|2679562|"0x7f090a6aadf0"
"c285de8ddda592f2"|"DATA"|"lineitem"|"l_shipdate"|59986052|2296048|123758821|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-09-01'"|59986052|2296048|120201019|"0x7f02de6b22d0"
"3898d8ff5bfa1046"|"DATA"|"lineitem"|"l_shipdate"|59986052|59608678|516574451|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-10-02'"|59986052|59608678|412303359|"0x7f08b2fd7ef0"
"cca164d8b97d6685"|"DATA"|"lineitem"|"l_shipdate"|59986052|2292672|121100073|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-03-01' AND '1994-06-01'"|59986052|2292672|120176084|"0x7f02de6b3370"
"ded3c663bd795a0f"|"DATA"|"nation"|"n_name"|25|1|22979|"TableScan Impl: ColumnVsValue n_name = 'CHINA'"|25|1|33386|"0x7f08ba5d71d0"
"5236ac4960fec27e"|"REFERENCE"|"part"|"p_size"|1856025|296575|63181335|"TableScan Impl: ExpressionEvaluator (p_size) IN (34, 14, 17, 50, 23, 13, 12, 18)"|2000000|319678|33776420|"0x7f02de6b2d50"
"5236ac4960fec27e"|"REFERENCE"|"part"|"p_type"|1919830|961441|18019362|"TableScan Impl: ColumnVsValue p_type < 'PROMO ANODIZED'"|2000000|1001632|14545584|"0x7f02de6b2d50"
"5236ac4960fec27e"|"DATA"|"part"|"p_brand"|2000000|1919830|11245303|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|2000000|1919830|9938978|"0x7f02de6b2d50"
"5236ac4960fec27e"|"REFERENCE"|"part"|"p_type"|1919830|894584|18478108|"TableScan Impl: ColumnVsValue p_type >= 'PROMO ANODIZEE'"|2000000|931950|11205421|"0x7f02de6b2d50"
"5236ac4960fec27e"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6090897|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|6020493|"0x7f02de6b2ab0"
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_size"|1856182|295997|77030627|"TableScan Impl: ExpressionEvaluator (p_size) IN (12, 31, 6, 25, 4, 2, 33, 43)"|2000000|319043|33686179|"0x7f02de6b46b0"
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|1920188|513213|13189459|"TableScan Impl: ColumnVsValue p_type < 'LARGE PLATED'"|2000000|534534|9113751|"0x7f02de6b46b0"
"cbd21a9ad8326118"|"DATA"|"part"|"p_brand"|2000000|1920188|9991643|"TableScan Impl: ColumnVsValue p_brand != 'Brand#32'"|2000000|1920188|8779888|"0x7f02de6b46b0"
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|1920188|1342969|19190326|"TableScan Impl: ColumnVsValue p_type >= 'LARGE PLATEE'"|2000000|1398780|10846973|"0x7f02de6b46b0"
"cbd21a9ad8326118"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6118835|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|5885900|"0x7f02de6b4410"
"76a116def48395a8"|"DATA"|"lineitem"|"l_shipdate"|59986052|2296021|121064243|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|59986052|2296021|120499399|"0x7f02de6b13f0"
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_size"|1856373|297224|76477309|"TableScan Impl: ExpressionEvaluator (p_size) IN (3, 36, 11, 39, 27, 24, 45, 32)"|2000000|320151|34068585|"0x7f090a6a7890"
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|1920082|1601083|17328867|"TableScan Impl: ColumnVsValue p_type < 'STANDARD ANODIZED'"|2000000|1667595|11440592|"0x7f090a6a7890"
"120596d9b01f7ec8"|"DATA"|"part"|"p_brand"|2000000|1920082|10238547|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"|2000000|1920082|7591952|"0x7f090a6a7890"
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|1920082|255290|9682924|"TableScan Impl: ColumnVsValue p_type >= 'STANDARD ANODIZEE'"|2000000|265982|5516626|"0x7f090a6a7890"
"120596d9b01f7ec8"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6096555|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|5992694|"0x7f090a6a7f90"
"31cede76d8935739"|"REFERENCE"|"part"|"p_size"|1855700|296747|60834379|"TableScan Impl: ExpressionEvaluator (p_size) IN (33, 47, 46, 18, 9, 32, 16, 7)"|2000000|319887|33729344|"0x7f090a6a7350"
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|1919877|128989|6380268|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|2000000|134527|3943002|"0x7f090a6a7350"
"31cede76d8935739"|"DATA"|"part"|"p_brand"|2000000|1919877|10192030|"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"|2000000|1919877|9688511|"0x7f090a6a7350"
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|1919877|1726711|17211806|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|2000000|1798671|7509953|"0x7f090a6a7350"
"31cede76d8935739"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6102352|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|5898821|"0x7f090a6a8230"
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_size"|1855837|297166|61079677|"TableScan Impl: ExpressionEvaluator (p_size) IN (1, 17, 21, 27, 41, 23, 14, 8)"|2000000|320226|33778795|"0x7f090a6a8f50"
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|1919957|129094|6377335|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|2000000|134527|3884820|"0x7f090a6a8f50"
"c99cd411c3101d8b"|"DATA"|"part"|"p_brand"|2000000|1919957|9725670|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"|2000000|1919957|9153772|"0x7f090a6a8f50"
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|1919957|1726743|17528067|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|2000000|1798671|7548438|"0x7f090a6a8f50"
"c99cd411c3101d8b"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6216620|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|5891767|"0x7f090a6a8930"
"9f3c5fc752625649"|"DATA"|"lineitem"|"l_shipdate"|59986052|772062|104225763|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1998-01-01' AND '1998-02-01'"|59986052|772062|102945910|"0x7f08d0956250"
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_size"|1856101|296703|60990484|"TableScan Impl: ExpressionEvaluator (p_size) IN (41, 10, 40, 50, 22, 20, 14, 7)"|2000000|319572|34000206|"0x7f090a6a7190"
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|1919830|1409347|18481880|"TableScan Impl: ColumnVsValue p_type < 'SMALL BURNISHED'"|2000000|1468281|11745329|"0x7f090a6a7190"
"53505cf709d3dbda"|"DATA"|"part"|"p_brand"|2000000|1919830|10414977|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|2000000|1919830|7775088|"0x7f090a6a7190"
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|1919830|446754|12470398|"TableScan Impl: ColumnVsValue p_type >= 'SMALL BURNISHEE'"|2000000|465366|7737161|"0x7f090a6a7190"
"53505cf709d3dbda"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6080980|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|6042774|"0x7f090a6a85b0"
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1302011|76245630|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|59986052|8571402|189153498|"0x7f08b5505bf0"
"f2b5e28bd4c3992d"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9122650|174440633|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|59986052|9122650|172937483|"0x7f08b5505bf0"
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1303656|78371735|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|59986052|8566164|189153219|"0x7f08b5505bf0"
"32c23f6f991a064d"|"REFERENCE"|"part"|"p_brand"|50313|2084|755381|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"|2000000|80170|3338417|"0x7f090a6ab950"
"32c23f6f991a064d"|"DATA"|"part"|"p_container"|2000000|50313|2761979|"TableScan Impl: ColumnVsValue p_container = 'WRAP PKG'"|2000000|50313|2732365|"0x7f090a6ab950"
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|2000000|21823|3943141|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|2000000|21823|3628207|"0x7f0901cafe70"
"efe8810009ceeca4"|"REFERENCE"|"part"|"p_brand"|49742|2031|751959|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|2000000|79669|2868704|"0x7f090a6ac590"
"efe8810009ceeca4"|"DATA"|"part"|"p_container"|2000000|49742|2768266|"TableScan Impl: ColumnVsValue p_container = 'JUMBO CASE'"|2000000|49742|2390959|"0x7f090a6ac590"
"581025346a1e14fe"|"REFERENCE"|"part"|"p_brand"|49877|1974|751540|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|2000000|79878|2891962|"0x7f090a6ac910"
"581025346a1e14fe"|"DATA"|"part"|"p_container"|2000000|49877|2784540|"TableScan Impl: ColumnVsValue p_container = 'SM PACK'"|2000000|49877|2404998|"0x7f090a6ac910"
"bc9c5b09f7327ee"|"REFERENCE"|"part"|"p_brand"|49993|1941|778640|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|2000000|79781|4005583|"0x7f02de6b5670"
